text|label|lang|font
Maioria CVC espera realizar seis investimentos ano , mostra estudo . empresas mantêm CVC Brasil , 80 % têm receita líquida superior R $ 1 bilhão outras 20 % acima R $ 100 bilhões . Quase metade fundos corporativos investimentos ( 44 % ) espera realizar 6 aquisições empresas ano , mostra Pesquisa Corporate Venture Capital . Divulgado nesta segunda-feira ( 27 ) , documento traz visão geral mercado CVC país 2022 , além previsões 2023 . Segundo pesquisa , conduzida ABVCAP ( Associação Brasileira Private Equity Venture Capital ) , principal objetivo organizações investimentos preparar ‘ disrupções ’ futuras . companhias querem criar novos negócios apoiar produtos existentes . todo , 41 companhias mantêm algum tipo CVC país hoje , sendo modelo preferido FIP ( Fundos Investimento Participações ) , regulado CVM ( Comissão Valores Mobiliários ) . maioria dessas iniciativas concentra Indústria , seguida setor Energia Saúde . 80 % empresas participantes têm receita líquida superior R $ 1 bilhão outras 20 % acima R $ 100 bilhões . olhar dessas companhias atento acontece dentro Brasil , pois 64 % fizeram investimentos outros países América Latina . Negócios América Norte ( 53 % ) Europa ( 32 % ) aparecem sequência . África ( 6 % ) Oceania ( 12 % ) menores taxas , ainda segundo mapa . ABVCap considera 2022 bom ano mercado CVC , indo contramão mercado capital risco geral passou forte ajuste ritmo volume . analistas destacam aumento interesse empresas tipo negócio , sendo 13 companhias listadas bolsa valores lançaram próprios fundos , somando R $ 3 bilhões capital investimentos . 20 % CVC voltaram atrás levantamento ABVCAP mostra sempre aquisições têm sucesso . corporações participaram estudo , 21 % fizeram write-off ( termo desinvestimentos ) ano passado . número quase 10 pontos percentuais relação relatório anterior , taxa 30 % . dado específico , porém , tende inconclusivo , 80 % unidades CVC medem retorno capital aquisições deram . Segundo associação , pode explicado base maturação mercado Brasil , ainda jovem -72 % iniciativas fase inicial , , fundadas menos 3 anos- portanto , condições análise aprofundada . empresas afirmaram ter feito desinvestimentos , 12 , 5 % disseram fizeram terem tido perda 30 % , enquanto 6 , 3 % baixas superiores 50 % .|1|ptbr|infomoney
29 de setembro de 2010 A empresa finlandesa de gestão de resíduos e reciclagem Lassila & Tikanoja expande suas operações na Rússia com a introdução de sua fábrica de reciclagem recém-concluída na cidade de Dubna, perto de Moscou.|2|ptbr|financial-phrase-bank
O novo túnel ferroviário de Kroksberg será construído em um novo trecho da via entre Harnosand e Veda, fazendo parte da linha que acompanha a costa do Golfo de Bótnia.|1|ptbr|financial-phrase-bank
HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .|0|eng|financial-phrase-bank
"""Este pedido está incluído na carteira de pedidos da Wartsila no segundo trimestre"", acrescentou a empresa."|1|ptbr|financial-phrase-bank
As perdas após rubricas financeiras totalizaram EUR 9,7 milhões, em comparação com um lucro de EUR 1,3 milhões no período correspondente em 2008.|0|ptbr|financial-phrase-bank
Mercado e Morning Call Safra: dólar em leilão no Brasil, Livro Bege nos EUA|1|ptbr|b3
A máquina terá uma capacidade de produção anual de 200.000 toneladas de papel supercalandrado para revistas e outros tipos de papel com base em fibra recuperada, disse a Stora Enso.|1|ptbr|financial-phrase-bank
The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa .|1|eng|financial-phrase-bank
Em algum momento, ele se espalhará também para o Irã e o Iraque.|1|ptbr|financial-phrase-bank
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .|2|eng|financial-phrase-bank
A receita do Grupo em 2009 foi de 70 milhões de euros e a empresa emprega atualmente cerca de 780 pessoas.|1|ptbr|financial-phrase-bank
Com isso, as distribuidoras passarão a distribuir, além da oferta atual de produtos, molinetes, varas e outros produtos de pesca Shimano com exclusividade.|2|ptbr|financial-phrase-bank
Confiança consumidor cai 1 , 3 ponto fevereiro , segundo FGV/Ibre . queda confiança mês influenciada piora avaliações tanto sobre momento perspectivas próximos meses . Índice Confiança Consumidor ( ICC ) , calculado FGV/Ibre , caiu 1 , 3 ponto fevereiro , 84 , 5 pontos , menor nível desde agosto 2022 , quanto atingiu 83 , 6 pontos . médias móveis trimestrais , índice caiu terceiro mês consecutivo , recuar 0 , 3 ponto , 86 , 1 pontos . fevereiro , queda confiança influenciada piora avaliações tanto sobre momento perspectivas próximos meses . Índice Situação Atual ( ISA ) recuou 1 , 8 ponto , 69 , 3 pontos , pior resultado desde maio 2022 ( 69 , 1 pontos ) , enquanto Índice Expectativas ( IE ) cedeu segundo mês consecutivo cair 0 , 9 ponto , 95 , 8 pontos . itens compõem ICC , indicador mede percepção sobre situação financeira famílias influenciou queda mês , cair 5 , 6 pontos , 58 , 8 pontos , pior resultado desde março 2022 ( 56 , 9 pontos ) . Masterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaEm contrapartida , ligeira melhora avaliações sobre situação econômica , indicador subiu 2 , 0 pontos , 80 , 3 pontos – feita ressalva ambos mantêm distantes nível neutro . relação expectativas , queda intenção compras perspectivas sobre economia . indicador mede ímpeto consumo bens duráveis caiu 2 , 7 pontos , 76 , 9 pontos , menor desde julho 2022 ( 67 , 7 pontos ) . indicador mede otimismo relação situação econômica recuou 1 , 2 ponto 112 , 2 pontos . análise faixa rendas , perda confiança todos níveis renda exceto famílias maior poder aquisitivo ( acima R $ 9 . 600 ) influenciada expectativas . Apesar alta , todas permanecem abaixo nível 90 pontos . Segundo Viviane Seda Bittencourt , coordenadora sondagens , percepção piora situação atual , percebida famílias menor poder aquisitivo . “ perspectivas ainda cautelosas , apesar consumidores ainda serem otimistas relação mercado trabalho , parece ter sustentado perspectivas sobre economia emprego indicadores acima 100 pontos ” , comenta nota . , contexto econômico famílias altera pouco . “ Maior endividamento , taxas juros elevadas , desaceleração atividade econômica elevada incerteza devem manter confiança patamares baixos 2023 ” , prevê .|0|ptbr|infomoney
In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .|2|eng|financial-phrase-bank
A Comptel, fornecedora de software dinâmico de Sistema de Suporte a Operações (OSS), foi selecionada pela Orascom Telecom (OTH) como parceira para soluções de provisionamento e ativação de serviços móveis.|2|ptbr|financial-phrase-bank
Neogrid ( NGRD3 ) reverte prejuízo lucro R $ 10 , 3 mi quarto trimestre 2022 . Companhia divulgou resultados nesta noite segunda-feira ( 6 ) . Neogrid ( NGRD3 ) obteve lucro líquido R $ 10 , 3 milhões quarto trimestre 2022 ( 4T22 ) , revertendo prejuízo R $ 2 , 3 milhões trimestre ano passado , informou companhia nesta noite segunda-feira ( 6 ) . lucro líquido caixa R $ 6 , 1 milhões 4T22 , aumento 36 , 3 % intervalo 2021 . lucro antes juros , impostos , depreciação amortização ( Ebitda , sigla inglês ) ajustado totalizou R $ 8 , 3 milhões 4T22 , redução 40 % relação 4T21 . margem Ebitda ajustada atingiu 11 , 9 % outubro dezembro , baixa 8 , 7 pontos percentuais ( p. p. ) frente margem registrada 4T21 . Leia : Confira calendário resultados 4º trimestre 2022 Bolsa brasileiraO esperar temporada resultados 4º trimestre 2022 ? Confira ficar olhoA receita líquida somou R $ 69 , 8 milhões quarto trimestre deste ano , crescimento 4 % comparação igual etapa 2021 . resultado financeiro líquido negativo R $ 1 , 8 milhão quarto trimestre 2022 ante ganhos financeiros R $ 3 , 3 milhões mesma etapa 2021 . lucro bruto atingiu cifra R $ 45 milhões quarto trimestre 2022 , redução 1 , 9 % comparação igual etapa 2021 . margem bruta 64 , 5 % 4T22 , baixa 3 , 9 p. p. frente margem 4T21 . despesas gerais administrativas registraram 4T22 R $ 11 , 7 milhões ( -1 , 6 % vs. 4T21 ) R $ 46 , 2 milhões acumulado 2022 ( +14 , 5 % vs. 2021 ) . fim 4T22 , companhia apresentou posição caixa R $ 239 , 3 milhões consumo caixa operacional R $ 15 , 5 milhões trimestre ( geração caixa R $ 15 , 4 4T21 ) representando -3 , 7 vezes Ebitda ( versus +1 , 2 vez 4T21 ) . “ consumo trimestre decorrente , principalmente , acúmulo receita fim ano efeito pontual dinâmica conversão recebíveis – deve regularizado próximos meses ” , explica empresa .|2|ptbr|infomoney
POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B .|1|eng|financial-phrase-bank
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .|0|eng|financial-phrase-bank
O software Tekla Structures BIM Building Information Modeling está sendo desenvolvido de acordo com um plano de longo prazo de experiência, processo e funcionalidade aprimorados do usuário.|2|ptbr|financial-phrase-bank
Eles são responsáveis por suas próprias operações, relacionamentos com clientes e pelo desenvolvimento destes.|1|ptbr|financial-phrase-bank
Twitter Blue's rocky rollout continues with disavowing of checkmarks|0|eng|google-news
O gerente do Cramo, Jarmo Laasanen, disse que o aluguel de equipamento e maquinário na Lituânia difere dos outros países bálticos porque na Lituânia ainda estão sendo construídas muitas estruturas públicas, como estradas, pontes, aeroportos e lojas.|1|ptbr|financial-phrase-bank
Finnish Sampo Bank, do grupo dinamarquês Danske Bank, reporta lucro antes de impostos de EUR 152,3 milhões em 2010, acima dos EUR 32,7 milhões em 2009.|2|ptbr|financial-phrase-bank
Jim Cramer breaks down the monster week of earnings ahead|1|eng|google-news
O protocolo diameter é desenvolvido de acordo com as normas IETF RFC 3588 e IETF RFC 3539.|1|ptbr|financial-phrase-bank
Ele combina um desempenho de preço perfeito com instalações de gerenciamento sofisticadas, disse a empresa.|2|ptbr|financial-phrase-bank
O concurso anual de teses visa melhorar a qualidade das teses e fortalecer a cultura de teses nos politécnicos.|2|ptbr|financial-phrase-bank
Mercado financeiro hoje: prévia da inflação e confiança do consumidor local no foco|1|ptbr|b3
Contas externas têm superavit de US$ 286 milhões em março|2|ptbr|google-news
As negociações de demissão foram anunciadas pela primeira vez em agosto.|1|ptbr|financial-phrase-bank
O Conselho de Administração propõe à Assembleia Geral de Acionistas de 18 de março de 2010 que a empresa pague dividendos para o exercício financeiro de 1º de janeiro a 31 de dezembro de 2009, EUR 0,02 por ação.|1|ptbr|financial-phrase-bank
O Network Test Business faz parte do Segmento de Negócios de Teste e Automação da Elektrobit e emprega 39 pessoas na Finlândia e 22 no exterior, principalmente nos EUA e na Ásia.|1|ptbr|financial-phrase-bank
ALEXANDRIA, Va., 23 de outubro - Hans-Otto Scheck de Espoo, Finlândia, desenvolveu um método de identificação de unidades de rádio remotas em um sistema de comunicação.|1|ptbr|financial-phrase-bank
BC aprova nomeação Ricardo Brito presidir Desenvolve SP . Brito doutor economia Fundação Getulio Vargas ( FGV-RJ ) pós-doutorado área universidades Chicago Columbia . Banco Central aprovou , quarta-feira ( 22 ) , nomeação economista Ricardo Brito presidência Desenvolve SP , agência fomento Estado Paulo . indicado governador Tarcísio Freitas ( Republicanos ) . Brito doutor economia Fundação Getulio Vargas ( FGV-RJ ) pós-doutorado área universidades Chicago Columbia , ambas Estados Unidos . livre-docente Departamento Economia Faculdade Economia , Administração , Contabilidade Atuária USP ( FEA-USP ) . consultor Banco Interamericano Desenvolvimento ( BID ) trabalhou órgãos Instituto Pesquisa Econômica Aplicada ( Ipea ) Comissão Econômica América Latina Caribe ( Cepal ) . Atualmente , presidente Sociedade Brasileira Finanças ( SBFin ) mandato 2021 2023 . “ entusiasmo assumo liderança desta nova fase Desenvolve SP . Vamos trabalhar criatividade comprometimento falte crédito empreendedor paulista , gerando renda empregos ” , diz Brito nota .|2|ptbr|infomoney
A empresa tentará adaptar as operações por meio de dispensas temporárias de diferentes durações, horários de trabalho, treinamentos e esforços de desenvolvimento.|1|ptbr|financial-phrase-bank
